id,project_code,price_quot_number,po_so_number,asn_dn,country,managed_by,fulfill_via,vendor_inco_term,shipment_mode,pq_first_sent_to_client_date,po_sent_to_vendor_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date,late_deliveries,product_group,sub_classification,vendor,item_description,molecule_test_type,brand,dosage,dosage_form,unit_of_measure_per_pack,line_item_quantity,line_item_value,pack_price,unit_price,manufacturing_site,first_line_designation,weight_in_kgs,freight_cost_in_usd,line_item_insurance_in_usd
84576,151-NG-T30,FPQ-5023,SO-36530,DN-1924,Nigeria,"PMO - US","From RDC",NULL,Air,2010-02-10,NULL,2010-07-15,2010-06-28,2010-06-28,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine+Efavirenz 150/300mg+600mg, tablets, co-blister 60+30 Tabs",Lamivudine/Zidovudine+Efavirenz,Generic,150/300mg+600mg,"Tablet - FDC + co-blister",90,87,1827.00,21.00,0.23,"Aurobindo Unit III, India",Yes,42.000,NULL,3.94
84577,151-NG-T30,FPQ-4537,SO-36671,DN-1925,Nigeria,"PMO - US","From RDC",NULL,Air,2009-11-06,NULL,2010-07-21,2010-06-28,2010-06-28,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,53086,465033.36,8.76,0.15,"Hetero Unit III Hyderabad IN",No,NULL,NULL,1002.61
84578,151-NG-T30,FPQ-5023,SO-36420,DN-1930,Nigeria,"PMO - US","From RDC",NULL,Air,2010-02-10,NULL,2010-07-15,2010-06-28,2010-06-28,0,ARV,Adult,"SCMS from RDC","Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs","Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate",Generic,600/200/300mg,"Tablet - FDC",30,58500,1165320.00,19.92,0.66,"Mylan (formerly Matrix) Nashik",Yes,6433.000,NULL,2512.43
84579,106-HT-T30,FPQ-4384,SO-35420,DN-1944,Haiti,"PMO - US","From RDC",NULL,Air,2009-10-23,NULL,2010-08-01,2010-07-21,2010-07-21,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,31836,278883.36,8.76,0.15,"Mylan (formerly Matrix) Nashik",Yes,2565.000,25670.10,601.27
84580,111-MZ-T30,FPQ-4711,SO-35740,DN-1962,Mozambique,"PMO - US","From RDC",NULL,Truck,2009-12-23,NULL,2010-08-31,2010-08-18,2010-08-18,0,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,"Tablet - FDC",60,30630,175509.90,5.73,0.10,"Cipla, Goa, India",No,NULL,NULL,378.40
84581,106-HT-T30,FPQ-5523,SO-36760,DN-1964,Haiti,"PMO - US","From RDC",NULL,Air,2010-04-19,NULL,2010-08-10,2010-08-23,2010-08-23,1,ARV,Pediatric,"SCMS from RDC","Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,"Oral solution",240,3840,7411.20,1.93,0.01,"Cipla, Goa, India",No,NULL,NULL,15.98
84582,151-NG-T30,FPQ-5688,SO-36934,DN-1978,Nigeria,"PMO - US","From RDC",NULL,"Air Charter",2010-05-27,NULL,2010-08-31,2010-08-17,2010-08-17,0,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,"Tablet - FDC",60,6000,67320.00,11.22,0.19,"Aurobindo Unit III, India",Yes,789.000,6147.18,145.14
84583,104-CI-T30,FPQ-5201,SO-36311,DN-1982,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-03-03,NULL,2010-08-23,2010-08-23,2010-08-23,0,ARV,Adult,"SCMS from RDC","Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,12060,86952.60,7.21,0.12,"Aurobindo Unit III, India",No,NULL,NULL,187.47
84584,104-CI-T30,FPQ-5201,SO-36311,DN-1982,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-03-03,NULL,2010-08-23,2010-08-23,2010-08-23,0,ARV,Pediatric,"SCMS from RDC","Stavudine 1mg/ml, powder for oral solution, 200 ml",Stavudine,Generic,1mg/ml,"Oral solution",200,2400,3240.00,1.35,0.01,"Aurobindo Unit III, India",No,NULL,NULL,6.99
84585,104-CI-T30,FPQ-5623,SO-36890,DN-1984,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-05-07,NULL,2010-08-31,2010-08-23,2010-08-23,0,ARV,Adult,"SCMS from RDC","Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,6594,15364.02,2.33,0.04,"Strides, Bangalore, India.",No,NULL,NULL,33.12
84588,102-UG-T30,FPQ-6202,SO-37250,DN-1997,Uganda,"PMO - US","From RDC",NULL,Air,2010-08-06,NULL,2010-10-29,2010-09-27,2010-09-27,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,63148,539915.40,8.55,0.14,"Aurobindo Unit III, India",No,NULL,NULL,1164.06
84589,102-UG-T30,FPQ-6202,SO-37260,DN-1998,Uganda,"PMO - US","From RDC",NULL,Air,2010-08-06,NULL,2010-09-30,2010-08-23,2010-08-23,0,ARV,Adult,"SCMS from RDC","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,71991,320359.95,4.45,0.15,"Strides, Bangalore, India.",Yes,7187.000,16285.97,690.70
84590,102-UG-T30,FPQ-6202,SO-37260,DN-1998,Uganda,"PMO - US","From RDC",NULL,Air,2010-08-06,NULL,2010-09-30,2010-08-23,2010-08-23,0,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,26991,230773.05,8.55,0.14,"Aurobindo Unit III, India",No,NULL,NULL,497.55
84591,104-CI-T30,FPQ-5623,SO-36880,DN-2011,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-05-07,NULL,2010-09-30,2010-09-25,2010-09-25,0,ARV,Pediatric,"SCMS from RDC","Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",Didanosine,Generic,200mg,"Chewable/dispersible tablet",60,6016,93248.00,15.50,0.26,"Aurobindo Unit III, India",No,NULL,NULL,201.04
84592,104-CI-T30,FPQ-5623,SO-36880,DN-2011,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-05-07,NULL,2010-09-30,2010-09-25,2010-09-25,0,ARV,Adult,"SCMS from RDC","Stavudine 20mg, capsules, 60 Caps",Stavudine,Generic,20mg,Capsule,60,540,772.20,1.43,0.02,"Aurobindo Unit III, India",No,NULL,NULL,1.66
84593,104-CI-T30,FPQ-5623,SO-36881,DN-2012,"Côte d'Ivoire","PMO - US","From RDC",NULL,Truck,2010-05-07,NULL,2010-10-19,2010-09-25,2010-09-25,0,ARV,Adult,"SCMS from RDC","Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,"Tablet - FDC",60,5624,18446.72,3.28,0.05,"Mylan (formerly Matrix) Nashik",No,NULL,NULL,39.77
84594,105-GY-T30,FPQ-6307,SO-37400,DN-2017,Guyana,"PMO - US","From RDC",NULL,Air,2010-08-30,NULL,2010-11-23,2010-09-19,2010-09-19,0,ARV,Pediatric,"SCMS from RDC","Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,"Oral solution",240,316,609.88,1.93,0.01,"Aurobindo Unit III, India",No,NULL,NULL,1.31
84595,102-UG-T30,FPQ-6403,SO-37460,DN-2026,Uganda,"PMO - US","From RDC",NULL,Air,2010-09-16,NULL,2010-10-20,2010-10-25,2010-10-25,1,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,"Tablet - FDC",60,31932,358277.04,11.22,0.19,"Aurobindo Unit III, India",No,NULL,NULL,772.45
84596,109-TZ-T30,FPQ-5436,SO-36600,DN-2039,Tanzania,"PMO - US","From RDC",NULL,Air,2010-04-01,NULL,2010-12-03,2010-12-03,2010-12-03,0,ARV,Pediatric,"SCMS from RDC","Didanosine 100mg, chewable/dispersible tablets, 60 Tabs",Didanosine,Generic,100mg,"Chewable/dispersible tablet",60,2864,22110.08,7.72,0.13,"Aurobindo Unit III, India",Yes,612.000,1979.75,47.67
84597,104-CI-T30,FPQ-5201,SO-36380,DN-2034,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-03-03,NULL,2010-10-30,2010-11-23,2010-11-23,1,ARV,Pediatric,"SCMS from RDC","Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,1785,17974.95,10.07,0.11,"Aurobindo Unit III, India",Yes,168.000,7816.45,38.75
84598,104-CI-T30,FPQ-5925,SO-37150,DN-2035,"Côte d'Ivoire","PMO - US","From RDC",NULL,Truck,2010-06-23,NULL,2010-11-30,2010-11-26,2010-11-26,0,ARV,Pediatric,"SCMS from RDC","Stavudine 1mg/ml, powder for oral solution, 200 ml",Stavudine,Generic,1mg/ml,"Oral solution",200,2449,3306.15,1.35,0.01,"Aurobindo Unit III, India",No,NULL,NULL,7.13
84599,104-CI-T30,FPQ-5925,SO-37150,DN-2035,"Côte d'Ivoire","PMO - US","From RDC",NULL,Truck,2010-06-23,NULL,2010-11-30,2010-11-26,2010-11-26,0,ARV,Adult,"SCMS from RDC","Stavudine 20mg, capsules, 60 Caps",Stavudine,Generic,20mg,Capsule,60,2551,3647.93,1.43,0.02,"Aurobindo Unit III, India",No,NULL,NULL,7.86
84600,151-NG-T30,FPQ-5688,SO-36952,DN-2044,Nigeria,"PMO - US","From RDC",NULL,"Air Charter",2010-05-27,NULL,2010-11-18,2010-11-10,2010-11-10,0,ARV,Adult,"SCMS from RDC","Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,10000,25800.00,2.58,0.04,"Aurobindo Unit III, India",Yes,1130.000,20264.93,55.62
84601,111-MZ-T30,FPQ-6426,SO-37590,DN-2051,Mozambique,"PMO - US","From RDC",NULL,Truck,2010-09-23,NULL,2010-12-20,2010-12-23,2010-12-23,1,ARV,Adult,"SCMS from RDC","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,30000,130200.00,4.34,0.14,"Mylan (formerly Matrix) Nashik",No,NULL,NULL,280.71
84602,111-MZ-T30,FPQ-6426,SO-37590,DN-2051,Mozambique,"PMO - US","From RDC",NULL,Truck,2010-09-23,NULL,2010-12-20,2010-12-23,2010-12-23,1,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,"Tablet - FDC",60,30000,162900.00,5.43,0.09,"Cipla, Goa, India",No,NULL,NULL,351.21
84603,110-ZM-T30,FPQ-6221,SO-37320,DN-2054,Zambia,"PMO - US","From RDC",NULL,Truck,2010-08-20,NULL,2010-12-31,2010-11-25,2010-11-25,0,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,"Tablet - FDC",60,3653,19835.79,5.43,0.09,"Cipla, Goa, India",No,NULL,NULL,42.77
84604,102-UG-T30,FPQ-6403,SO-37470,DN-2056,Uganda,"PMO - US","From RDC",NULL,Air,2010-09-16,NULL,2010-12-02,2010-11-29,2010-11-29,0,ARV,Adult,"SCMS from RDC","Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs","Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate",Generic,600/200/300mg,"Tablet - FDC",30,2661,53007.12,19.92,0.66,"Mylan (formerly Matrix) Nashik",Yes,909.000,5166.39,114.28
84605,114-UG-T30,FPQ-6427,SO-37580,DN-2058,Uganda,"PMO - US","From RDC",NULL,Truck,2010-09-29,NULL,2010-12-02,2010-11-29,2010-11-29,0,ARV,Adult,"SCMS from RDC","Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,23787,63273.42,2.66,0.04,"Hetero Unit III Hyderabad IN",Yes,1378.000,2559.88,136.42
84606,106-HT-T30,FPQ-5523,SO-36730,DN-2059,Haiti,"PMO - US","From RDC",NULL,Air,2010-04-19,NULL,2010-11-26,2010-12-15,2010-12-15,1,ARV,Adult,"SCMS from RDC","Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,53200,141512.00,2.66,0.04,"Strides, Bangalore, India.",No,NULL,NULL,305.10
84607,106-HT-T30,FPQ-5523,SO-36730,DN-2059,Haiti,"PMO - US","From RDC",NULL,Air,2010-04-19,NULL,2010-11-26,2010-12-15,2010-12-15,1,ARV,Pediatric,"SCMS from RDC","Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,50mg,Capsule,30,1778,3982.72,2.24,0.07,"Aurobindo Unit III, India",No,NULL,NULL,8.59
84608,104-CI-T30,FPQ-5925,SO-37740,DN-2064,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-06-23,NULL,2010-11-30,2010-12-09,2010-12-09,1,ARV,Adult,"SCMS from RDC","Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,600,9864.00,16.44,0.27,"Aurobindo Unit III, India",No,NULL,NULL,21.27
84609,104-CI-T30,FPQ-5925,SO-37740,DN-2064,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-06-23,NULL,2010-11-30,2010-12-09,2010-12-09,1,ARV,Pediatric,"SCMS from RDC","Stavudine 1mg/ml, powder for oral solution w/syringe, 200 ml",Stavudine,Generic,1mg/ml,"Powder for oral solution",200,6551,8778.34,1.34,0.01,"Aurobindo Unit III, India",No,NULL,NULL,18.93
84612,106-HT-T30,FPQ-6484,SO-37760,DN-2073,Haiti,"PMO - US","From RDC",NULL,Air,2010-10-13,NULL,2010-12-20,2011-01-05,2011-01-05,1,ARV,Adult,"SCMS from RDC","Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,600,9864.00,16.44,0.27,"Aurobindo Unit III, India",No,NULL,NULL,21.27
84613,110-ZM-T30,FPQ-6222,SO-38150,DN-2078,Zambia,"PMO - US","From RDC",NULL,Truck,2010-08-20,NULL,2011-04-01,2011-01-13,2011-01-13,0,ARV,Adult,"SCMS from RDC","Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,12080,28146.40,2.33,0.04,"Hetero Unit III Hyderabad IN",Yes,503.000,2355.79,60.68
84614,202-GT-T30,FPQ-6943,SO-38260,DN-2089,Guatemala,"PMO - US","From RDC",NULL,Air,2010-12-29,NULL,2011-01-31,2011-01-24,2011-01-24,0,ARV,Adult,"SCMS from RDC","Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs","Emtricitabine/Tenofovir Disoproxil Fumarate",Generic,200/300mg,"Tablet - FDC",30,7987,87218.04,10.92,0.36,"Mylan (formerly Matrix) Nashik",No,NULL,NULL,143.91
84615,202-GT-T30,FPQ-6943,SO-38260,DN-2089,Guatemala,"PMO - US","From RDC",NULL,Air,2010-12-29,NULL,2011-01-31,2011-01-24,2011-01-24,0,ARV,Pediatric,"SCMS from RDC","Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,680,6589.20,9.69,0.11,"Aurobindo Unit III, India",No,NULL,NULL,10.87
84616,110-ZM-T30,FPQ-6222,SO-38280,DN-2091,Zambia,"PMO - US","From RDC",NULL,Truck,2010-08-20,NULL,2011-01-31,2011-01-18,2011-01-18,0,ARV,Adult,"SCMS from RDC","Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,22242,51823.86,2.33,0.04,"Hetero Unit III Hyderabad IN",Yes,1207.000,7487.51,111.73
84617,104-CI-T30,FPQ-6495,SO-37710,DN-2098,"Côte d'Ivoire","PMO - US","From RDC",NULL,Truck,2010-10-04,NULL,2011-01-31,2011-02-22,2011-02-22,1,ARV,Adult,"SCMS from RDC","Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs","Emtricitabine/Tenofovir Disoproxil Fumarate",Generic,200/300mg,"Tablet - FDC",30,9920,108326.40,10.92,0.36,"Mylan (formerly Matrix) Nashik",No,NULL,NULL,233.55
84618,106-HT-T30,FPQ-6484,SO-38120,DN-2113,Haiti,"PMO - US","From RDC",NULL,Air,2010-10-13,NULL,2011-02-28,2011-02-14,2011-02-14,0,ARV,Adult,"SCMS from RDC","Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,5980,13933.40,2.33,0.04,"Aurobindo Unit III, India",No,NULL,NULL,30.04
84619,106-HT-T30,FPQ-6801,SO-38620,DN-2114,Haiti,"PMO - US","From RDC",NULL,Air,2010-12-14,NULL,2011-02-28,2011-02-14,2011-02-14,0,ARV,Pediatric,"SCMS from RDC","Stavudine 1mg/ml, powder for oral solution w/syringe, 200 ml",Stavudine,Generic,1mg/ml,"Powder for oral solution",200,600,804.00,1.34,0.01,"Aurobindo Unit III, India",No,NULL,NULL,1.33
84620,110-ZM-T30,FPQ-6221,SO-37330,DN-2116,Zambia,"PMO - US","From RDC",NULL,Truck,2010-08-20,NULL,2011-02-11,2011-02-15,2011-02-15,1,ARV,Adult,"SCMS from RDC","Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,140000,351400.00,2.51,0.04,"Hetero Unit III Hyderabad IN",Yes,8783.000,8045.77,757.62
84621,114-UG-T30,FPQ-6427,SO-37560,DN-2121,Uganda,"PMO - US","From RDC",NULL,Truck,2010-09-29,NULL,2011-02-28,2011-03-22,2011-03-22,1,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,"Tablet - FDC",60,8988,100845.36,11.22,0.19,"Mylan (formerly Matrix) Nashik",No,NULL,NULL,217.42
84622,104-CI-T30,FPQ-6495,SO-37720,DN-2122,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-10-04,NULL,2011-03-31,2011-03-15,2011-03-15,0,ARV,Adult,"SCMS from RDC","Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs","Tenofovir Disoproxil Fumarate",Generic,300mg,Tablet,30,2240,14716.80,6.57,0.22,"Mylan (formerly Matrix) Nashik",Yes,6542.000,18611.93,31.73
84623,113-ZW-T30,FPQ-6470,SO-37830,DN-2127,Zimbabwe,"PMO - US","From RDC",NULL,Truck,2010-10-13,NULL,2011-03-31,2011-03-17,2011-03-17,0,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,"Tablet - FDC",60,66645,370546.20,5.56,0.09,"Strides, Bangalore, India.",No,NULL,NULL,798.90
84624,113-ZW-T30,FPQ-6470,SO-38830,DN-2128,Zimbabwe,"PMO - US","From RDC",NULL,Truck,2010-10-13,NULL,2011-03-31,2011-03-18,2011-03-18,0,ARV,Adult,"SCMS from RDC","Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,9073,22773.23,2.51,0.04,"Hetero Unit III Hyderabad IN",Yes,2102.000,7765.17,49.10
84625,113-ZW-T30,FPQ-6470,SO-38830,DN-2128,Zimbabwe,"PMO - US","From RDC",NULL,Truck,2010-10-13,NULL,2011-03-31,2011-03-18,2011-03-18,0,ARV,Adult,"SCMS from RDC","Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,"Tablet - FDC",60,1883,6025.60,3.20,0.05,"Cipla, Goa, India",No,NULL,NULL,12.99
84626,117-ET-T30,FPQ-6428,SO-37630,DN-2130,Ethiopia,"PMO - US","From RDC",NULL,Air,2010-09-24,NULL,2011-03-10,2011-03-11,2011-03-11,1,ARV,Adult,"SCMS from RDC","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,8000,289280.00,36.16,0.30,"ABBVIE Ludwigshafen Germany",Yes,1647.000,3600.65,623.69
84627,114-UG-T30,FPQ-7166,SO-38890,DN-2135,Uganda,"PMO - US","From RDC",NULL,Air,2011-02-11,NULL,2011-04-18,2011-03-15,2011-03-15,0,ARV,Adult,"SCMS from RDC","Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,46113,332474.73,7.21,0.12,"Aurobindo Unit III, India",Yes,2534.000,16629.49,548.58
84628,106-HT-T30,FPQ-6484,SO-38240,DN-2136,Haiti,"PMO - US","From RDC",NULL,Air,2010-10-13,NULL,2011-03-14,2011-04-20,2011-04-20,1,ARV,Adult,"SCMS from RDC","Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,1320,47731.20,36.16,0.30,"ABBVIE Ludwigshafen Germany",Yes,276.000,2080.20,102.91
84629,104-CI-T30,FPQ-6495,SO-37700,DN-2137,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-10-04,NULL,2011-03-31,2011-03-29,2011-03-29,0,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,"Tablet - FDC",60,99957,1121517.54,11.22,0.19,"Aurobindo Unit III, India",No,NULL,NULL,2417.99
84630,104-CI-T30,FPQ-6144,SO-38480,DN-2138,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-08-03,NULL,2011-03-15,2011-03-29,2011-03-29,1,ARV,Pediatric,"SCMS from RDC","Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",Didanosine,Generic,200mg,"Chewable/dispersible tablet",60,3008,46624.00,15.50,0.26,"Aurobindo Unit III, India",No,NULL,NULL,100.52
84631,104-CI-T30,FPQ-6144,SO-38480,DN-2138,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-08-03,NULL,2011-03-15,2011-03-29,2011-03-29,1,ARV,Adult,"SCMS from RDC","Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,"Tablet - FDC",60,15621,133559.55,8.55,0.14,"Hetero Unit III Hyderabad IN",No,NULL,NULL,287.95
84632,110-ZM-T30,FPQ-6677,SO-38050,DN-2143,Zambia,"PMO - US","From RDC",NULL,Truck,2010-11-08,NULL,2011-04-15,2011-04-05,2011-04-05,0,ARV,Adult,"SCMS from RDC","Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,4875,77463.75,15.89,0.26,"Cipla, Patalganga, India",Yes,2556.000,4471.07,127.82
84633,104-CI-T30,FPQ-6891,SO-38540,DN-2153,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-12-21,NULL,2011-04-20,2011-06-10,2011-06-10,1,ARV,Pediatric,"SCMS from RDC","Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,"Oral solution",240,7420,13727.00,1.85,0.01,"Aurobindo Unit III, India",No,NULL,NULL,22.65
84634,109-TZ-T30,FPQ-7347,SO-39010,DN-2151,Tanzania,"PMO - US","From RDC",NULL,Air,2011-03-07,NULL,2011-04-07,2011-03-31,2011-03-31,0,ARV,Adult,"SCMS from RDC","Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,4738,19994.36,4.22,0.14,"Mylan (formerly Matrix) Nashik",No,NULL,NULL,32.99
84638,104-CI-T30,FPQ-6144,SO-38980,DN-2159,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-08-03,NULL,2011-03-31,2011-06-07,2011-06-07,1,ARV,Pediatric,"SCMS from RDC","Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,20,194.20,9.71,0.11,"Aurobindo Unit III, India",Yes,5.000,3380.36,0.42
84639,104-CI-T30,FPQ-6891,SO-38570,DN-2161,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-12-21,NULL,2011-06-30,2011-06-07,2011-06-07,0,ARV,Adult,"SCMS from RDC","Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,2383,36936.50,15.50,0.26,"Aurobindo Unit III, India",Yes,882.000,4516.67,60.95
84640,113-ZW-T30,FPQ-6470,SO-37850,DN-2181,Zimbabwe,"PMO - US","From RDC",NULL,Truck,2010-10-13,NULL,2011-03-31,2011-05-20,2011-05-20,1,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,"Tablet - FDC",60,88719,493277.64,5.56,0.09,"Cipla, Goa, India",Yes,11668.000,15697.15,1063.51
84641,113-ZW-T30,FPQ-6470,SO-37850,DN-2181,Zimbabwe,"PMO - US","From RDC",NULL,Truck,2010-10-13,NULL,2011-03-31,2011-05-20,2011-05-20,1,ARV,Adult,"SCMS from RDC","Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,"Tablet - FDC",60,22074,122731.44,5.56,0.09,"Cipla, Goa, India",No,NULL,NULL,264.61
84642,104-CI-T30,FPQ-6144,SO-38990,DN-2187,"Côte d'Ivoire","PMO - US","From RDC",NULL,Air,2010-08-03,NULL,2011-03-23,2011-06-07,2011-06-07,1,ARV,Pediatric,"SCMS from RDC","Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,20,194.20,9.71,0.11,"Aurobindo Unit III, India",Yes,3.000,1355.31,0.42
84643,114-UG-T30,FPQ-6901,SO-39320,DN-2190,Uganda,"PMO - US","From RDC",NULL,Truck,2010-12-22,NULL,2011-04-20,2011-05-03,2011-05-03,1,ARV,Adult,"SCMS from RDC","Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs","Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate",Generic,600/200/300mg,"Tablet - FDC",30,6600,131472.00,19.92,0.66,"Mylan (formerly Matrix) Nashik",Yes,720.000,4647.66,216.93
84644,114-UG-T30,FPQ-7395,SO-39140,DN-2201,Uganda,"PMO - US","From RDC",NULL,Truck,2011-03-11,NULL,2011-06-06,2011-06-01,2011-06-01,0,ARV,Adult,"SCMS from RDC","Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs","Lamivudine/Tenofovir Disoproxil Fumarate",Generic,300/300mg,"Tablet - FDC",30,2559,22570.38,8.82,0.29,"Mylan (formerly Matrix) Nashik",Yes,338.000,3397.95,37.24
